2021-05-07 15:03:32,b'HotAndS30540542',b'https://t.co/MFFYv45u2O\nHot video @aishu_dil @iamRashmika @jayam_mohanraja @thisisysr @rajinikanth @sekartweets\xe2\x80\xa6 https://t.co/51ZdsjPjYw'
2021-05-07 15:01:19,b'surta66579085',b'@ketan83 @deespeak @LicypriyaK @BDUTT @TandonRaveena @RandeepHooda @soumya_pillai @fayedsouza @BhavreenMK\xe2\x80\xa6 https://t.co/FwbQHhJF3w'
2021-05-07 14:53:31,b'ashray_jeev',b'Preparation for daily feeding.. \n@sambhavnaseth @TandonRaveena @TheViditsharma @MiniKhare12 @pooja_pfanoida\xe2\x80\xa6 https://t.co/KcyIQ1Lw56'
2021-05-07 14:49:38,b'Maklu27673800',b'RT @amit71943526: @TandonRaveena mam pls support mam #openmokamanazareth ..one tweet mam..pls..lakh log ka aashirwad mikega..so pls support\xe2\x80\xa6'
2021-05-07 14:49:24,b'Pragati89353497',b'RT @amit71943526: @TandonRaveena mam pls support mam #openmokamanazareth ..one tweet mam..pls..lakh log ka aashirwad mikega..so pls support\xe2\x80\xa6'
2021-05-07 14:49:19,b'Devashishraj16',b'RT @amit71943526: @TandonRaveena mam pls support mam #openmokamanazareth ..one tweet mam..pls..lakh log ka aashirwad mikega..so pls support\xe2\x80\xa6'
2021-05-07 14:49:15,b'MukeshK31917491',b'RT @amit71943526: @TandonRaveena mam pls support mam #openmokamanazareth ..one tweet mam..pls..lakh log ka aashirwad mikega..so pls support\xe2\x80\xa6'
2021-05-07 14:49:01,b'Rechin_La',"b""RT @AMEET86476483: \xf0\x9f\x99\x8f I need your help, we're facing lots of problems PLEASE help me. PLEASE help me, PLEASE help me.\xf0\x9f\x99\x8f\n@srinivasiyc \n@SonuSo\xe2\x80\xa6"""
2021-05-07 14:47:56,b'amit71943526',b'@TandonRaveena mam pls support mam #openmokamanazareth ..one tweet mam..pls..lakh log ka aashirwad mikega..so pls s\xe2\x80\xa6 https://t.co/IIRkdWXfPO'
2021-05-07 14:47:19,b'Incognito_River',"b""RT @AMEET86476483: \xf0\x9f\x99\x8f I need your help, we're facing lots of problems PLEASE help me. PLEASE help me, PLEASE help me.\xf0\x9f\x99\x8f\n@srinivasiyc \n@SonuSo\xe2\x80\xa6"""
2021-05-07 14:43:37,b'PalakshireddyT',"b""@TandonRaveena plz. Some. One. Covid. People's. Yours. Helpful. Raveena. Garu"""
2021-05-07 14:40:24,b'PalakshireddyT',b'@TandonRaveena very. Great. Words. Raveena. Garu'
2021-05-07 14:38:12,b'Abraham0786143',b'RT @Abraham0786143: @srinivasiyc @TeamSOSIndia @yogitabhayana @TandonRaveena @sonusood Oxygen cylinder  required as discuss with doctor.\nOx\xe2\x80\xa6'
2021-05-07 14:38:03,b'Abraham0786143',b'@srinivasiyc @TeamSOSIndia @yogitabhayana @TandonRaveena @sonusood Oxygen cylinder  required as discuss with doctor\xe2\x80\xa6 https://t.co/yWr8P8CVau'
2021-05-07 14:35:07,b'PatelPrashantP',b'RT @kohliseetu: Prateek Chaudhary wanting to be on  hospital bed next to his father Pandit Debu Chaudhary to save him went away not more th\xe2\x80\xa6'
2021-05-07 14:26:59,b'Kuldeepmum',b'RT @TandonRaveena: What ? Now I\xe2\x80\x99m confused'
2021-05-07 14:26:18,b'bakstage_flyx',"b'Motherhood isn\xe2\x80\x99t just a phase in life, it\xe2\x80\x99s an art you perfect with time. \n\nCatch @TandonRaveena in a Mother\xe2\x80\x99s Day\xe2\x80\xa6 https://t.co/zbfLBQh1MQ'"
2021-05-07 14:10:27,b'BoloJubaKesri',b'@TandonRaveena After specific community I think criminals have first right on resources in india.'
2021-05-07 14:09:56,b'iMr_hit',"b""RT @AMEET86476483: \xf0\x9f\x99\x8f I need your help, we're facing lots of problems PLEASE help me. PLEASE help me, PLEASE help me.\xf0\x9f\x99\x8f\n@srinivasiyc \n@SonuSo\xe2\x80\xa6"""
2021-05-07 14:09:48,b'VBUPIND',b'RT @TandonRaveena: What ? Now I\xe2\x80\x99m confused'
2021-05-07 14:09:44,b'VBUPIND',"b""@TandonRaveena Gangsters and politicians all have reservations in India's top hospital....Strange but true.\nDoes an\xe2\x80\xa6 https://t.co/PFmTkYTakm"""
2021-05-07 14:09:05,b'hemant_quotes',"b""RT @AMEET86476483: \xf0\x9f\x99\x8f I need your help, we're facing lots of problems PLEASE help me. PLEASE help me, PLEASE help me.\xf0\x9f\x99\x8f\n@srinivasiyc \n@SonuSo\xe2\x80\xa6"""
2021-05-07 14:09:03,b'Ravi04476278',b'RT @etimes: These are the celeb accounts one must follow for Covid-19 related information.\n\n@aliaa08 #KatrinaKaif #janhvikapoor @bhumipedne\xe2\x80\xa6'
2021-05-07 14:08:22,b'RAJENDR02692755',b'@ketan83 @deespeak @LicypriyaK @BDUTT @TandonRaveena @RandeepHooda @soumya_pillai @fayedsouza @BhavreenMK\xe2\x80\xa6 https://t.co/qBmyVY68v1'
2021-05-07 13:58:43,b'MARAUG23',b'@ketan83 @deespeak @LicypriyaK @BDUTT @TandonRaveena @RandeepHooda @soumya_pillai @fayedsouza @BhavreenMK\xe2\x80\xa6 https://t.co/8EglBrJOOo'
2021-05-07 13:46:39,b'Subhash75605792',b'RT @TandonRaveena: What ? Now I\xe2\x80\x99m confused'
2021-05-07 13:42:16,b'BharatKumar1857',b'RT @TandonRaveena: Thank you @Asifbhamlaa  . You have always been an inspiration too. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xe2\x99\xa5\xef\xb8\x8f https://t.co/ml6zEpwFX1'
2021-05-07 13:41:00,b'SaturnIsRising',b'@ketan83 @BhavreenMK @deespeak @LicypriyaK @BDUTT @TandonRaveena @RandeepHooda @soumya_pillai @fayedsouza\xe2\x80\xa6 https://t.co/HDvsx4cmfh'
2021-05-07 13:38:12,b'Nehaemmi',b'RT @TheViditsharma: Morning Rituals. Food preparation is in full swing for stray dogs and other animals in need.please join and support thi\xe2\x80\xa6'
2021-05-07 13:38:04,b'Satya9110',b'KGF CHAPTER 2 Adheera First Look Teaser\n\xe2\x96\xb6\xef\xb8\x8f https://t.co/sid9FZlNJ5\n\n#KGFChapter2Teaser: \n\xe2\x96\xb6\xef\xb8\x8f https://t.co/sid9FZlNJ5\xe2\x80\xa6 https://t.co/g52tsPFi41'
2021-05-07 13:37:35,b'mann100786',"b'RT @Asifbhamlaa: Help someone get that breath of life,save a life.Congratulations dearest @TandonRaveena for the exemplary work you have do\xe2\x80\xa6'"
