2021-05-07 14:08:31,b'kinjalchhaya',b'@TajinderBagga @dhaval241086 Really???'
2021-05-07 12:47:04,b'madan8538',b'RT @dpshenvi: @jdhankhar1 @dhaval241086 @MamataOfficial @PMOIndia It is a big drama by @narendramodi after public outrage. His party cannot\xe2\x80\xa6'
2021-05-07 11:37:28,b'CAHariArora',b'RT @dhaval241086: @sand__storm @jkd18 @Sharanyashettyy Apparently and allegedly it is true \xf0\x9f\x98\x80\xf0\x9f\x98\x80'
2021-05-07 11:17:28,b'DrDinanathSMah1',"b'RT @dhaval241086: In Surat, numbers are drastically going down even further in both confirmed and active cases. There are more recoveries t\xe2\x80\xa6'"
2021-05-07 10:39:24,b'ManojK23690887',b'RT @iShashiShekhar: This is a time for all of us to help as many people as we can. \n\nThank you @bhav2406 and @dhaval241086 for finding me t\xe2\x80\xa6'
2021-05-07 10:17:23,b'vinit1803',b'@ysjagan @dhaval241086 Well said.'
2021-05-07 10:15:27,b'TALI189',"b'@ZoramthangaCM @dhaval241086 @narendramodi Yes ,this is the calibre OF CM , THANK YOU SIR ,'"
2021-05-07 10:12:02,b'bhav2406',"b""@Sharanyashettyy @dhaval241086 @sand__storm @jkd18 Why fake?? It's true"""
2021-05-07 10:01:14,b'Sharanyashettyy',b'@dhaval241086 @sand__storm @jkd18 Am going to get your account deactivated for fake news \xf0\x9f\x98\x88'
2021-05-07 09:37:44,b'BloodDonorToday',b'RT @meshivamahuja: Urgent Required #ICUBed with #Bipap in #Ahmedabad! Please contact Ishan on 9099087877 \n\nPatient admitted  Siddhi Vinayak\xe2\x80\xa6'
2021-05-07 09:33:15,b'MilindJoshipura',b'@arvindg1970 @p4prapti @sanghaviharsh @CAHariArora @BJP4Gujarat @BJP4SuratCity @collectorsurat @CP_SuratCity\xe2\x80\xa6 https://t.co/V9mCas4DPh'
2021-05-07 09:22:38,b'SlugFool',b'Request @MNageswarRaoIPS @dhaval241086 @Rajput_Ramesh to please read my thread above and give Tippani \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\n\nPeople ne\xe2\x80\xa6 https://t.co/CwU0FzsZ28'
2021-05-07 09:16:19,b'udaychodvadiya',"b""RT @We_Tattvamasi: \xe2\x80\xa2 Positive News \xe2\x80\xa2\n 07.05.21 \nIndia Recovered\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n3,31,507\n#coviddrecovered\nlet's make positivity viral \xf0\x9f\x92\xab\n#covidupdates #co\xe2\x80\xa6"""
2021-05-07 09:14:41,b'sand__storm',"b'@dhaval241086 @jkd18 @Sharanyashettyy Dhaval bhai, I notice all famous columnists use the word ""apparently"" too often \xf0\x9f\x98\x86'"
2021-05-07 08:13:27,b'niravvora39',"b'RT @nehaagarwal_14: URGENT ICU bed required BIPAP with VENTILATOR in Private Hospital for PrabhatKumar (age 67) Patel,currently hospitalize\xe2\x80\xa6'"
2021-05-07 08:08:32,b'BhumikaShah7',b'@dhaval241086 Thank you bhai\xf0\x9f\xa4\x97\xf0\x9f\xa4\x97 it\xe2\x80\x99s all because of you \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x98\x8a'
2021-05-07 08:07:20,b'Sharanyashettyy',"b""@jkd18 Jyoooo please don't believe @dhaval241086\nhttps://t.co/lvVJUiJaEE"""
2021-05-07 08:07:18,b'jkd18',b'@dhaval241086 @Sharanyashettyy Sooooooo cute!!! Thanks for letting me know!!! \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb'
